car_id,brand,year,engine_size,fuel_type,transmission,mileage,condition,price,model
704,Tesla,2003,1.3,Diesel,Automatic,132698,Used,78956.84,Explorer
1988,Tesla,2001,5.4,Electric,Automatic,43923,Like New,23123.54,X3
2476,Honda,2001,3.2,Hybrid,Manual,286425,Like New,45622.62,GLA
1872,Toyota,2007,4.5,Petrol,Automatic,94799,New,68755.69,5 Series
1266,Audi,2004,2.7,Hybrid,Automatic,93878,New,47415.4,Accord
1844,Mercedes,2014,2.0,Petrol,Manual,59030,Like New,11371.43,Q5
2311,Tesla,2018,4.2,Hybrid,Manual,205383,Like New,95035.94,Corolla
2227,BMW,2013,1.0,Diesel,Automatic,45704,Used,70861.07,GLC
1146,Honda,2009,3.0,Petrol,Manual,66320,Like New,54592.22,RAV4
2298,Tesla,2023,5.8,Electric,Manual,246464,Used,15327.35,Fiesta
960,Toyota,2021,2.3,Electric,Automatic,140668,New,56611.41,A3
1287,Ford,2000,5.3,Petrol,Manual,273740,New,26755.14,Focus
1883,Toyota,2017,4.4,Diesel,Automatic,62085,New,69094.68,GLA
744,Audi,2008,3.9,Electric,Manual,287153,New,11371.43,RAV4
78,Ford,2019,4.0,Hybrid,Manual,261025,Used,39136.84,A4
1239,BMW,2013,3.1,Hybrid,Automatic,72828,New,93582.37,Mustang
263,Honda,2002,2.4,Diesel,Automatic,241443,New,8019.97,Camry
438,Ford,2003,2.5,Hybrid,Automatic,81196,Used,31567.83,GLC
1723,Ford,2010,4.8,Diesel,Automatic,197170,New,43341.0,Prius
1877,Tesla,2020,2.9,Hybrid,Automatic,63924,Like New,65653.36,C-Class
1156,Honda,2020,5.4,Diesel,Automatic,46104,Like New,76528.36,Model 3
784,Ford,2010,2.9,Electric,Automatic,86623,Used,56575.7,X5
1355,Tesla,2019,4.8,Diesel,Manual,249434,New,18271.73,Q5
1868,Ford,2013,2.3,Petrol,Automatic,2473,New,74766.45,X3
883,Honda,2000,1.5,Electric,Manual,243153,New,35708.31,Mustang
653,Audi,2005,2.5,Petrol,Manual,228495,Like New,95664.64,CR-V
882,Toyota,2003,1.9,Diesel,Manual,131120,Used,50555.4,Corolla
2197,BMW,2021,2.2,Diesel,Automatic,278846,New,92711.83,Model X
1338,Tesla,2021,2.3,Petrol,Automatic,137116,Like New,93301.59,Civic
2381,Toyota,2022,1.9,Diesel,Automatic,225075,Used,93430.15,C-Class
625,BMW,2004,5.9,Diesel,Manual,278411,Like New,49898.25,X3
246,Toyota,2013,2.2,Petrol,Automatic,27584,Used,95390.34,Prius
2221,Tesla,2005,5.8,Hybrid,Manual,102201,Like New,9660.59,Corolla
952,Tesla,2011,5.9,Diesel,Manual,206935,New,71028.74,GLA
87,Ford,2002,2.9,Hybrid,Automatic,150004,Used,60358.76,Corolla
2498,Mercedes,2019,3.9,Electric,Automatic,80978,Like New,79507.15,Camry
2172,BMW,2000,5.6,Petrol,Automatic,9304,Like New,49030.38,GLC
2499,BMW,2023,5.6,Petrol,Manual,156270,Used,65284.2,Civic
1275,Mercedes,2008,4.2,Electric,Automatic,21518,Like New,76821.58,Model 3
1868,BMW,2017,3.1,Electric,Manual,244413,Like New,49451.99,Model X
959,BMW,2018,4.1,Electric,Manual,262783,New,90168.43,GLC
744,Honda,2015,3.6,Hybrid,Manual,281892,Used,24507.29,Model S
549,BMW,2013,1.1,Electric,Automatic,169319,New,86918.81,Q5
1385,Ford,2022,2.1,Petrol,Automatic,226812,New,78746.76,Model Y
1578,Ford,2023,3.2,Petrol,Automatic,2881,New,51921.07,Explorer
283,BMW,2023,3.7,Petrol,Manual,46996,Like New,20705.82,C-Class
116,Mercedes,2000,3.3,Diesel,Manual,278491,New,51956.06,CR-V
556,Mercedes,2000,1.6,Diesel,Automatic,9470,New,76885.72,GLC
2283,Tesla,2008,4.8,Hybrid,Automatic,35198,Used,28497.74,Model X
1837,Tesla,2000,3.5,Hybrid,Manual,291799,Used,86049.42,Q5
2230,Honda,2017,1.9,Hybrid,Manual,35577,Like New,45764.29,Focus
577,BMW,2022,3.8,Diesel,Automatic,280558,New,41658.67,X5
2237,Audi,2012,5.3,Petrol,Automatic,186307,Like New,48014.73,GLA
1534,Honda,2002,1.1,Hybrid,Automatic,255027,Used,24796.59,GLA
1501,Mercedes,2009,2.1,Petrol,Manual,89882,Used,45423.04,Explorer
1191,Honda,2015,3.8,Petrol,Automatic,42192,Used,60454.56,Explorer
2162,Mercedes,2000,3.5,Electric,Manual,247174,New,45964.04,CR-V
568,Honda,2012,1.3,Petrol,Automatic,128145,Like New,53755.2,GLA
2117,Tesla,2013,5.4,Diesel,Automatic,44397,New,50507.25,Model 3
90,Honda,2001,5.6,Hybrid,Automatic,16259,Used,9983.75,Q5
889,Honda,2015,1.1,Petrol,Automatic,98385,New,71616.86,GLC
2230,BMW,2009,2.5,Petrol,Manual,256017,Like New,80995.07,Accord
157,Toyota,2013,3.7,Electric,Automatic,167466,Used,31288.4,RAV4
2247,Toyota,2018,2.8,Electric,Manual,171796,Used,81157.49,Model Y
17,Toyota,2009,2.3,Petrol,Manual,18361,Like New,73398.98,Focus
1956,Toyota,2012,4.6,Electric,Manual,194941,Like New,71235.87,A3
1058,Toyota,2018,3.9,Diesel,Manual,219738,Used,98701.93,Corolla
474,Mercedes,2020,4.2,Diesel,Manual,55162,Like New,74766.45,Prius
35,BMW,2021,2.6,Electric,Manual,116196,Like New,82854.17,RAV4
88,Honda,2023,5.2,Electric,Automatic,109249,New,45274.04,Prius
760,Tesla,2018,4.8,Electric,Automatic,124501,Like New,12413.03,Model Y
2184,Tesla,2009,4.7,Electric,Automatic,120283,New,26498.91,Camry
412,Tesla,2020,5.6,Petrol,Automatic,185846,New,6491.02,GLC
387,BMW,2017,3.2,Electric,Manual,64,Like New,39255.57,Model 3
580,Audi,2010,4.9,Hybrid,Manual,48582,Used,40734.23,Prius
694,Mercedes,2008,5.8,Diesel,Manual,129288,Used,33620.02,Prius
1067,Audi,2009,2.2,Hybrid,Manual,144013,Used,7630.54,Corolla
2393,Ford,2022,3.1,Electric,Automatic,231659,Used,12490.66,Focus
89,Audi,2000,1.4,Electric,Automatic,269284,New,30082.57,Model Y
1585,Tesla,2018,3.0,Hybrid,Manual,21556,New,59347.16,Prius
1503,BMW,2022,4.3,Electric,Automatic,21381,Used,48889.95,Model S
1265,Audi,2002,5.0,Hybrid,Automatic,242463,Like New,31232.96,Explorer
2195,Mercedes,2004,4.1,Petrol,Automatic,223674,New,70640.74,3 Series
1697,Ford,2017,1.5,Hybrid,Manual,110893,New,86049.42,Civic
2190,Honda,2006,4.3,Diesel,Manual,18095,Used,33847.1,Model X
1590,BMW,2005,1.8,Hybrid,Automatic,14588,New,62317.77,GLA
1471,Mercedes,2002,4.5,Hybrid,Automatic,51818,New,80199.63,RAV4
29,Audi,2004,2.0,Electric,Automatic,55547,Used,79561.1,Accord
71,Ford,2023,2.8,Electric,Manual,138355,Like New,66427.69,Model X
1002,Toyota,2008,4.0,Electric,Manual,294743,New,97261.57,Model 3
943,Tesla,2014,4.0,Hybrid,Automatic,247174,New,59637.74,Explorer
1952,BMW,2015,4.5,Electric,Manual,118998,New,19754.74,A3
2238,Toyota,2019,2.0,Petrol,Manual,243815,Used,78063.9,X5
902,Audi,2007,3.0,Electric,Automatic,255139,New,33537.03,Fit
1580,Honda,2005,2.0,Electric,Manual,73079,Used,26021.99,GLA
1099,Toyota,2020,2.6,Diesel,Manual,15861,New,95926.8,GLA
1707,Mercedes,2007,1.3,Electric,Manual,36282,Used,19439.29,Focus
1136,Audi,2010,4.7,Electric,Automatic,31655,Like New,82138.86,Q7
133,Toyota,2008,2.3,Petrol,Automatic,212376,New,35091.12,GLA
531,Toyota,2005,2.0,Hybrid,Manual,270628,Used,59071.61,A3
718,Audi,2022,4.9,Electric,Automatic,45,New,87405.2,A4
127,Tesla,2002,3.2,Electric,Automatic,102903,Used,98794.83,C-Class
2395,BMW,2015,3.3,Electric,Automatic,64541,New,68634.17,A3
1301,Audi,2011,2.2,Hybrid,Manual,259925,Used,58915.9,Focus
1496,Honda,2012,3.8,Electric,Automatic,184133,New,21052.35,RAV4
2421,Tesla,2004,5.4,Electric,Manual,267589,Like New,25179.4,Model S
1597,BMW,2010,1.2,Diesel,Manual,175024,Used,38523.4,X3
1616,Honda,2014,3.1,Diesel,Manual,38059,Used,22364.91,RAV4
1827,Mercedes,2021,3.5,Diesel,Manual,79876,Like New,56477.64,GLA
1722,Audi,2018,5.6,Petrol,Manual,162553,Used,60966.05,C-Class
1511,Mercedes,2014,4.7,Diesel,Automatic,211811,Used,97386.03,Q5
1556,Audi,2015,2.1,Hybrid,Automatic,221171,New,91318.02,Prius
1376,Mercedes,2013,3.3,Petrol,Manual,50812,Like New,45172.66,Accord
1238,Audi,2001,5.9,Electric,Manual,205383,Like New,74766.45,E-Class
1514,Toyota,2015,1.4,Hybrid,Manual,279250,Like New,28041.25,Accord
323,BMW,2014,4.3,Electric,Manual,47632,Used,82974.33,Civic
853,Ford,2016,5.9,Hybrid,Manual,117744,Used,86087.85,Fit
802,Tesla,2009,1.2,Diesel,Manual,118192,New,83509.42,Prius
463,Ford,2011,1.7,Petrol,Automatic,1919,Used,43573.25,CR-V
1748,Mercedes,2023,6.0,Hybrid,Manual,145871,Used,92983.85,Prius
1058,Toyota,2005,1.4,Hybrid,Automatic,137405,New,77050.35,Fiesta
420,Audi,2023,2.5,Hybrid,Automatic,64471,Used,59616.51,GLA
1030,Audi,2019,5.3,Petrol,Manual,155927,Used,16876.3,Model X
848,Mercedes,2002,4.2,Petrol,Manual,15909,Like New,81902.35,C-Class
908,Toyota,2001,1.1,Diesel,Automatic,264997,Like New,75547.13,GLC
2403,BMW,2021,2.8,Hybrid,Automatic,140668,Used,43144.04,Q5
531,Mercedes,2002,5.0,Electric,Manual,294743,New,23461.55,X3
175,Toyota,2023,4.9,Petrol,Automatic,248827,Used,5022.86,A3
1032,Ford,2001,4.1,Hybrid,Automatic,167848,New,70529.86,Civic
2392,BMW,2017,2.7,Diesel,Automatic,23466,Used,69759.19,Q7
41,Tesla,2001,5.2,Petrol,Manual,187223,Like New,84173.65,Fiesta
1233,Audi,2000,4.3,Petrol,Automatic,130509,Used,88284.55,Prius
1249,Toyota,2018,5.5,Petrol,Manual,225956,New,69919.28,GLC
1390,Tesla,2000,3.1,Electric,Manual,38311,New,43089.18,E-Class
1984,Tesla,2016,1.1,Diesel,Manual,158964,Like New,88848.37,Accord
2181,Audi,2010,4.7,Petrol,Automatic,77123,Used,99212.85,Model S
1284,Honda,2000,5.0,Diesel,Automatic,273010,Used,70601.16,Model S
665,Mercedes,2005,4.2,Petrol,Manual,193242,New,97808.48,RAV4
1242,Audi,2008,5.1,Electric,Manual,44387,Used,60050.12,GLC
892,Ford,2002,1.1,Petrol,Automatic,51818,Used,13780.0,E-Class
500,Ford,2008,3.3,Diesel,Automatic,44989,Used,14101.51,Model S
1435,Honda,2012,4.5,Diesel,Manual,106147,Used,86382.04,Prius
1249,Ford,2016,2.7,Diesel,Manual,114300,Like New,32163.12,Q7
279,Audi,2002,4.5,Electric,Automatic,196681,New,19843.19,5 Series
2142,Toyota,2006,5.6,Diesel,Automatic,28365,Like New,33734.44,Model X
8,Audi,2002,1.4,Electric,Manual,243153,New,14075.88,Civic
14,Mercedes,2016,3.0,Hybrid,Manual,100459,Like New,98278.34,Fiesta
633,Ford,2005,3.8,Electric,Automatic,54973,Used,22273.56,Model S
917,Ford,2003,4.1,Petrol,Manual,283830,New,56350.28,Camry
470,Tesla,2011,5.6,Petrol,Manual,65350,New,30146.02,X5
997,Mercedes,2001,5.2,Hybrid,Manual,233229,Used,59783.97,E-Class
2065,Honda,2014,4.8,Petrol,Automatic,18740,New,71710.27,Prius
2019,Honda,2018,4.3,Diesel,Manual,92479,New,74090.14,E-Class
720,Honda,2005,5.0,Diesel,Automatic,174942,Used,92862.86,CR-V
1777,Mercedes,2003,4.6,Petrol,Manual,206329,Like New,64367.04,Model 3
1530,Ford,2004,6.0,Diesel,Automatic,90481,Used,56059.47,Model S
128,Mercedes,2004,1.3,Hybrid,Automatic,111186,Like New,68913.46,RAV4
1460,Tesla,2002,2.2,Hybrid,Manual,6163,New,74413.84,Q5
543,Honda,2018,3.6,Petrol,Automatic,4263,Like New,93504.73,X3
1714,Honda,2005,1.8,Hybrid,Automatic,226621,Like New,61357.58,Civic
2415,BMW,2019,3.7,Diesel,Automatic,270651,Used,45104.74,Prius
511,Audi,2021,4.2,Hybrid,Automatic,261140,Like New,32481.83,CR-V
1953,Toyota,2013,3.5,Diesel,Automatic,186272,Like New,32785.03,GLC
1662,BMW,2008,1.1,Petrol,Manual,244,New,64459.23,C-Class
1342,Audi,2020,3.1,Petrol,Manual,181502,Used,25282.25,X5
864,Audi,2017,1.5,Diesel,Automatic,73601,Like New,27891.17,Fit
2369,Tesla,2021,5.4,Diesel,Automatic,48929,Like New,37120.26,CR-V
2218,Toyota,2022,3.2,Electric,Manual,80522,Used,36792.44,Model Y
948,Audi,2002,3.5,Hybrid,Automatic,124078,New,71141.91,A4
2370,Audi,2022,4.4,Hybrid,Manual,124501,New,90768.57,5 Series
2212,Mercedes,2003,4.8,Petrol,Manual,240904,New,40537.67,Explorer
1861,Ford,2003,5.8,Hybrid,Manual,108611,New,29507.7,Model Y
796,Mercedes,2019,5.8,Diesel,Automatic,250309,New,54206.67,E-Class
223,Audi,2018,1.4,Diesel,Manual,117744,Like New,57566.7,A4
600,Tesla,2006,3.0,Diesel,Manual,161848,New,41262.43,Prius
387,Audi,2020,4.6,Electric,Manual,66320,New,79411.38,GLC
1217,Ford,2007,5.0,Electric,Manual,58541,Used,92863.83,A3
2292,Audi,2021,3.6,Diesel,Automatic,3679,Used,23011.57,CR-V
1268,Ford,2008,5.7,Electric,Manual,286608,Like New,90639.8,Civic
1082,Toyota,2006,1.6,Electric,Manual,109017,Used,97245.49,Civic
894,BMW,2000,4.9,Hybrid,Manual,94799,New,98137.19,A4
1681,Ford,2010,3.9,Hybrid,Manual,273111,Used,81910.79,Fiesta
1619,Toyota,2001,2.4,Electric,Automatic,161940,New,20705.82,Camry
337,Ford,2003,4.6,Electric,Automatic,210154,Like New,33214.51,Q5
660,BMW,2005,2.8,Diesel,Manual,55547,Used,89084.97,5 Series
1618,Ford,2007,6.0,Diesel,Manual,135004,Used,35220.52,Fiesta
726,Honda,2008,5.8,Diesel,Automatic,191634,Used,54504.69,CR-V
1028,BMW,2002,4.9,Electric,Automatic,231572,New,17672.68,Explorer
1673,Tesla,2006,5.8,Electric,Automatic,278245,Used,56575.7,X5
1698,Toyota,2007,1.3,Hybrid,Automatic,73601,New,91190.24,Explorer
2043,BMW,2021,1.0,Electric,Manual,116737,New,81902.35,A3
2437,Mercedes,2012,5.7,Electric,Manual,238989,Like New,41953.39,GLC
2466,Toyota,2001,4.4,Electric,Manual,218220,Like New,16102.78,Model Y
2407,BMW,2013,2.2,Electric,Manual,236139,New,7102.22,Focus
1558,BMW,2022,3.5,Diesel,Manual,158069,Like New,77098.77,Camry
1521,Mercedes,2009,4.8,Petrol,Manual,192081,Like New,59616.51,Q7
1481,Honda,2020,3.1,Hybrid,Automatic,25395,Like New,64874.94,A3
126,Tesla,2017,2.5,Petrol,Automatic,120454,Like New,36923.45,3 Series
2393,Mercedes,2004,1.3,Hybrid,Manual,151633,New,94361.31,Model 3
916,Honda,2014,1.8,Electric,Automatic,156434,Like New,66947.85,Focus
266,Tesla,2007,2.9,Petrol,Automatic,247524,New,55861.19,E-Class
678,Audi,2013,1.4,Diesel,Automatic,61742,Like New,14467.78,Q7
2022,Tesla,2005,5.5,Electric,Automatic,279773,Like New,37577.37,Prius
758,Toyota,2012,1.7,Electric,Automatic,148430,New,65109.2,CR-V
1087,Honda,2019,5.7,Diesel,Automatic,50151,Like New,76960.24,A4
2321,Honda,2018,3.0,Hybrid,Manual,117486,Used,65284.2,5 Series
938,BMW,2007,4.0,Petrol,Manual,180926,Used,49216.7,Camry
2401,Toyota,2009,4.3,Diesel,Manual,2881,New,16876.3,Prius
1575,Mercedes,2009,3.5,Electric,Automatic,290320,Used,16614.03,Model X
2221,Honda,2009,1.6,Petrol,Automatic,125534,New,31455.83,3 Series
2317,BMW,2006,3.0,Petrol,Manual,18170,Used,71821.17,Fiesta
124,Toyota,2002,5.0,Electric,Automatic,256687,Used,86087.85,Model 3
1933,Tesla,2009,3.4,Petrol,Manual,109869,New,71515.17,A3
355,Audi,2012,4.4,Hybrid,Automatic,171813,New,58344.84,Explorer
1061,Honda,2023,1.2,Electric,Manual,250139,Like New,21052.35,GLC
718,Mercedes,2007,1.9,Hybrid,Automatic,157029,Like New,63473.31,CR-V
703,Tesla,2009,5.5,Diesel,Manual,75992,New,74824.66,C-Class
2421,Honda,2021,4.4,Electric,Manual,252299,New,22947.88,Accord
80,Audi,2005,3.7,Hybrid,Automatic,132290,Used,91057.57,Q5
1967,Tesla,2012,3.2,Electric,Manual,276109,New,14728.03,RAV4
1289,Honda,2021,3.1,Petrol,Automatic,298517,Like New,93132.65,Accord
89,Audi,2022,1.3,Petrol,Manual,78343,New,31546.34,CR-V
1339,Toyota,2003,2.1,Petrol,Automatic,259291,New,5843.96,GLC
1598,Ford,2000,1.9,Hybrid,Automatic,107042,Like New,7424.77,A3
599,Mercedes,2018,2.4,Electric,Manual,46023,New,96800.26,Model 3
1641,Tesla,2001,2.7,Petrol,Automatic,107327,New,55861.19,X5
1670,Honda,2021,4.9,Hybrid,Manual,70441,New,33216.92,A3
2236,Ford,2016,3.8,Diesel,Automatic,196523,Like New,76481.99,5 Series
2093,BMW,2015,3.2,Petrol,Automatic,224090,Like New,63590.12,E-Class
1547,Ford,2002,3.2,Electric,Automatic,290699,New,42277.91,Q5
2411,Mercedes,2008,5.0,Electric,Automatic,97819,Used,70161.6,Corolla
2320,Toyota,2023,2.5,Diesel,Manual,218403,New,24625.97,C-Class
2163,Ford,2021,1.7,Hybrid,Automatic,61596,Like New,53621.61,3 Series
194,Mercedes,2015,3.8,Hybrid,Automatic,261051,New,95390.34,Fiesta
1991,Honda,2020,5.7,Petrol,Manual,147733,Like New,45808.83,GLC
1088,Ford,2012,1.7,Diesel,Manual,118115,New,76474.34,Q7
2350,BMW,2002,3.6,Diesel,Automatic,187435,Like New,14555.64,CR-V
2,Mercedes,2022,1.3,Diesel,Manual,38379,New,44399.6,Fit
2053,Honda,2001,4.7,Hybrid,Manual,185153,Used,57335.06,Model S
462,Tesla,2002,1.5,Hybrid,Automatic,294065,Used,69868.63,Model 3
704,BMW,2005,3.3,Hybrid,Manual,201225,New,29641.48,Q5
1093,Mercedes,2006,1.4,Petrol,Automatic,141056,Used,48820.7,Accord
2435,Audi,2019,2.3,Electric,Manual,282744,Like New,97386.03,Camry
1044,Tesla,2018,4.6,Diesel,Automatic,272827,New,30076.84,Corolla
1280,Honda,2014,2.7,Electric,Manual,161554,Used,10605.32,X5
94,Tesla,2003,5.0,Hybrid,Automatic,208072,New,76890.21,Q5
994,Toyota,2020,6.0,Electric,Manual,205459,Like New,7550.55,C-Class
1325,Toyota,2007,5.1,Petrol,Automatic,151969,Like New,54054.8,RAV4
160,Mercedes,2004,5.7,Petrol,Automatic,254200,Like New,70757.07,Q7
1683,Mercedes,2023,5.1,Hybrid,Manual,133461,Used,83929.54,3 Series
2336,Mercedes,2010,5.5,Diesel,Automatic,191175,Used,87950.14,Corolla
1328,Honda,2001,5.7,Hybrid,Manual,67546,Like New,71821.17,Model S
2427,Ford,2005,3.0,Diesel,Manual,297019,New,69094.68,Q7
196,Audi,2007,3.5,Electric,Automatic,255035,New,69330.2,3 Series
1950,Toyota,2016,5.5,Diesel,Automatic,1950,Used,93569.04,Q7
2119,Audi,2000,4.1,Electric,Manual,156547,New,54845.68,Model 3
1144,Mercedes,2005,3.0,Hybrid,Automatic,286425,Used,49030.38,E-Class
2011,Mercedes,2019,3.5,Diesel,Manual,297565,Like New,29169.95,5 Series
576,Toyota,2020,1.9,Petrol,Manual,224647,Like New,29285.99,A4
1112,Toyota,2014,3.5,Diesel,Automatic,63471,Used,6645.97,E-Class
1518,Toyota,2005,2.1,Petrol,Manual,39051,New,13099.53,X5
748,Honda,2002,4.6,Hybrid,Automatic,264837,Used,36382.78,C-Class
816,Audi,2010,2.1,Petrol,Automatic,80738,New,76403.56,X3
1875,Mercedes,2011,4.7,Electric,Manual,220782,Used,51919.68,CR-V
2195,Audi,2012,2.3,Hybrid,Automatic,134511,Used,41230.0,Prius
739,Audi,2020,1.1,Hybrid,Automatic,86134,New,93363.35,Civic
2210,Toyota,2021,1.4,Petrol,Automatic,99854,New,30938.69,X5
84,Audi,2018,4.5,Diesel,Automatic,245752,Used,23011.57,Explorer
156,Tesla,2018,3.6,Hybrid,Manual,261051,Used,16797.81,Fiesta
211,BMW,2022,1.1,Hybrid,Manual,28715,Like New,30691.24,Mustang
1367,BMW,2001,5.2,Hybrid,Manual,239190,New,48049.89,A4
1833,BMW,2016,3.2,Electric,Automatic,179354,Like New,5931.77,X3
904,Audi,2005,4.3,Diesel,Automatic,141268,Used,58915.9,5 Series
653,Mercedes,2020,2.8,Diesel,Automatic,15250,Like New,78011.12,Model S
1448,Tesla,2007,4.1,Diesel,Manual,258852,Like New,50300.07,3 Series
2108,Ford,2010,4.8,Electric,Manual,249120,Like New,43415.6,Fit
1090,Tesla,2016,4.4,Electric,Automatic,245702,New,28608.8,A4
1917,Tesla,2000,1.1,Electric,Manual,47922,Like New,30076.84,C-Class
132,BMW,2002,1.9,Petrol,Manual,191324,New,85537.04,Model Y
600,Toyota,2009,4.7,Hybrid,Automatic,42039,Like New,14856.2,Prius
1094,Mercedes,2008,2.6,Hybrid,Manual,254271,Used,30196.61,GLC
1347,Mercedes,2017,2.8,Hybrid,Automatic,149112,Like New,55623.0,A4
1448,Toyota,2017,5.4,Electric,Automatic,255139,Used,18839.84,X3
1615,Audi,2012,6.0,Diesel,Automatic,267356,Used,50966.83,Mustang
864,Tesla,2006,4.6,Diesel,Manual,6021,Used,93331.1,Fit
810,Audi,2001,4.8,Hybrid,Manual,24815,Used,47492.7,Q7
2065,Toyota,2008,4.2,Diesel,Manual,34579,Like New,90502.81,Model Y
1224,Toyota,2000,5.0,Hybrid,Automatic,160592,Like New,82914.6,GLC
427,Toyota,2019,5.8,Diesel,Automatic,244688,Like New,78390.81,Camry
7,Honda,2018,5.4,Petrol,Manual,164340,New,82914.6,5 Series
1350,Honda,2018,5.4,Electric,Automatic,89023,New,77007.66,Prius
820,Tesla,2003,4.9,Petrol,Automatic,178982,New,70807.2,Model X
1772,Ford,2021,2.6,Electric,Manual,80781,Used,28497.74,Prius
839,BMW,2020,2.6,Diesel,Automatic,136421,New,40506.57,Accord
338,Mercedes,2017,1.0,Petrol,Automatic,239947,Used,90625.72,Corolla
1598,BMW,2002,5.6,Hybrid,Automatic,30916,Like New,92435.75,E-Class
935,Audi,2018,5.7,Hybrid,Automatic,148182,Used,85737.79,Prius
991,BMW,2012,1.4,Diesel,Automatic,298325,Like New,9552.89,X5
331,Toyota,2000,2.2,Petrol,Automatic,85548,Used,8000.2,Mustang
2500,BMW,2006,1.5,Petrol,Automatic,47024,Like New,41262.43,GLC
765,Mercedes,2006,3.4,Petrol,Manual,250470,Like New,17215.75,Civic
823,Toyota,2023,3.1,Hybrid,Automatic,148063,Like New,70936.28,Accord
1423,Audi,2020,2.3,Diesel,Automatic,178982,New,83717.58,3 Series
1096,Honda,2020,1.1,Petrol,Manual,72746,Like New,55151.37,3 Series
1427,Audi,2017,2.6,Hybrid,Manual,25378,New,46319.83,Accord
663,Honda,2012,1.5,Electric,Automatic,65839,Like New,57566.7,Camry
94,Mercedes,2000,5.0,Electric,Automatic,237159,Used,28246.68,C-Class
857,Audi,2003,2.8,Electric,Automatic,50304,Like New,60889.82,Model Y
300,Toyota,2004,4.6,Diesel,Manual,81397,Used,41869.16,RAV4
425,Honda,2000,2.6,Hybrid,Manual,60204,New,35631.92,X5
900,Audi,2000,4.3,Petrol,Automatic,110573,New,69523.76,Accord
963,Mercedes,2002,4.9,Hybrid,Manual,156629,Like New,49926.83,X3
201,Honda,2005,1.4,Diesel,Manual,18740,New,79657.35,Accord
1141,Audi,2016,4.9,Hybrid,Manual,119968,Like New,84542.54,Prius
401,Ford,2021,5.4,Petrol,Manual,67384,Like New,14679.61,X3
2328,Tesla,2012,1.5,Electric,Manual,135678,Like New,72016.25,X5
2237,Audi,2008,4.2,Petrol,Manual,136421,New,70601.16,Camry
139,Honda,2013,2.9,Hybrid,Automatic,113922,Used,75550.02,CR-V
2231,Ford,2002,2.4,Petrol,Manual,177171,New,5779.07,Accord
46,Toyota,2017,1.7,Electric,Manual,93034,Like New,74303.45,Explorer
2154,Honda,2020,5.7,Electric,Automatic,294115,Used,58196.1,Prius
1225,Toyota,2009,1.4,Petrol,Automatic,86569,Like New,54262.42,Model S
1677,Tesla,2002,5.2,Petrol,Automatic,173333,Used,37203.39,GLA
918,Tesla,2015,1.2,Petrol,Automatic,101982,Like New,67076.17,Accord
1926,Ford,2010,4.8,Diesel,Automatic,243153,Used,91445.73,Explorer
231,Mercedes,2003,2.3,Hybrid,Automatic,214601,Used,32163.12,Prius
1558,Mercedes,2000,4.6,Diesel,Automatic,181417,New,50300.07,Corolla
1717,Tesla,2012,2.3,Electric,Automatic,148182,Like New,18393.04,Corolla
1083,Mercedes,2011,4.1,Hybrid,Manual,104405,New,42423.63,RAV4
2162,Ford,2005,2.1,Electric,Automatic,163947,New,80499.29,RAV4
30,BMW,2009,2.4,Diesel,Manual,212376,Used,66947.85,C-Class
1495,BMW,2008,2.8,Electric,Manual,263552,Like New,50179.85,RAV4
648,Tesla,2004,3.6,Hybrid,Automatic,109268,Used,59300.95,Q7
232,Mercedes,2015,1.1,Hybrid,Manual,43168,Like New,42133.21,C-Class
83,BMW,2007,5.0,Electric,Manual,117116,Like New,81293.98,3 Series
63,Audi,2021,4.2,Electric,Automatic,182155,Used,98017.72,Focus
395,Tesla,2005,2.3,Hybrid,Manual,222310,Like New,7669.66,Corolla
1572,Ford,2015,2.1,Petrol,Automatic,161577,Used,16960.31,Model Y
2130,Honda,2018,5.9,Petrol,Automatic,40647,Used,79597.99,3 Series
2370,Tesla,2011,2.7,Hybrid,Manual,222787,Used,37577.37,Explorer
1221,Mercedes,2004,1.7,Diesel,Automatic,76289,Like New,24597.72,Civic
1752,Toyota,2023,1.5,Diesel,Manual,294065,New,29487.76,Focus
2048,Audi,2006,1.6,Hybrid,Automatic,221490,Like New,44867.12,A4
1159,Mercedes,2016,5.4,Petrol,Manual,22222,Like New,41047.31,Model 3
607,Honda,2005,4.0,Diesel,Manual,114832,Used,48185.43,Model X
528,Honda,2012,4.5,Petrol,Manual,287153,New,55278.28,Fit
2250,Tesla,2017,2.4,Hybrid,Manual,101206,Like New,67173.69,Fit
1422,Toyota,2011,2.7,Petrol,Automatic,168410,New,92834.17,3 Series
325,Audi,2014,1.4,Electric,Manual,234729,Used,62365.5,Corolla
2315,BMW,2010,5.3,Electric,Manual,115871,Like New,75349.3,Camry
1177,Mercedes,2012,2.3,Diesel,Automatic,107181,Used,69195.8,Accord
1616,Mercedes,2003,5.4,Diesel,Manual,39015,New,33216.92,E-Class
1368,Toyota,2002,1.2,Petrol,Automatic,282635,Like New,30825.36,Q7
580,Honda,2015,1.4,Electric,Automatic,165912,Used,18452.24,Model X
2363,BMW,2005,4.2,Petrol,Manual,128721,New,54881.07,Q7
2110,BMW,2001,2.9,Diesel,Automatic,158069,Used,8434.5,E-Class
102,Audi,2018,2.0,Diesel,Automatic,270877,Like New,90418.8,Model Y
2208,Ford,2020,2.0,Diesel,Automatic,294977,Used,71152.87,Mustang
